date,heure,timestamp,type,nom,libres,total,taux_occupation,lat,lon
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,VILLE,VILLE,0,0,0.3669670681377916,,
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Antigone",140,239,0.41422594142259417,43.60871606,3.88881893
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Comedie",275,666,0.5870870870870871,43.60856092,3.87976196
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Corum",323,480,0.32708333333333334,43.61388821,3.88225773
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Europa",505,591,0.1455160744500846,43.60784971,3.89253074
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Foch",358,500,0.284,43.61074912,3.87657084
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Gambetta",116,452,0.7433628318584071,43.60695138,3.87137436
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Gare",427,656,0.3490853658536585,43.604024,3.87891
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Triangle",274,434,0.3686635944700461,43.60923384,3.88184418
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Pitot",403,590,0.3169491525423729,43.61224494,3.87019117
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Circe",1126,1200,0.06166666666666667,43.60495377,3.9178495
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Garcia Lorca",387,400,0.0325,43.59098509,3.8907158
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Mosson",305,328,0.0701219512195122,43.61623716,3.81966554
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Sabines",162,285,0.43157894736842106,43.58383263,3.8602246
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Sablassou",275,379,0.27440633245382584,43.63419194,3.92229536
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Saint Jean Le Sec",208,285,0.27017543859649124,43.57082225,3.8379312
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Euromedecine",128,239,0.46443514644351463,43.63895359,3.82772365
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Occitanie",466,615,0.24227642276422764,43.63456232,3.84859796
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Vicarello",52,64,0.1875,43.63286,3.898411
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Gaumont EST",74,109,0.3211009174311927,43.604526,3.91529
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Gaumont OUEST",5,250,0.98,43.604824,3.914158
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Charles de Gaulle",157,260,0.39615384615384613,43.6285421,3.8977621
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Polygone",1013,1911,0.46991104133961276,43.607697,3.88515
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Arc de Triomphe",138,440,0.6863636363636364,43.61100267,3.8732007
2026-03-08,00:24:02,2026-03-08T00:24:02+01:00,PARKING,"Gaumont-Circe",199,500,0.602,43.60495377,3.9178495
2026-03-08,00:47:00,2026-03-08T00:47:00+01:00,VILLE,VILLE,0,0,0.35803924871557313,,
2026-03-08,00:47:00,2026-03-08T00:47:00+01:00,PARKING,"Antigone",140,239,0.41422594142259417,43.60871606,3.88881893
2026-03-08,00:47:00,2026-03-08T00:47:00+01:00,PARKING,"Comedie",307,666,0.539039039039039,43.60856092,3.87976196
2026-03-08,00:47:00,2026-03-08T00:47:00+01:00,PARKING,"Corum",330,480,0.3125,43.61388821,3.88225773
2026-03-08,00:47:00,2026-03-08T00:47:00+01:00,PARKING,"Europa",506,591,0.14382402707275804,43.60784971,3.89253074
2026-03-08,00:47:00,2026-03-08T00:47:00+01:00,PARKING,"Foch",384,500,0.232,43.61074912,3.87657084
2026-03-08,00:47:00,2026-03-08T00:47:00+01:00,PARKING,"Gambetta",124,452,0.7256637168141593,43.60695138,3.87137436
2026-03-08,00:47:00,2026-03-08T00:47:00+01:00,PARKING,"Gare",430,656,0.3445121951219512,43.604024,3.87891
2026-03-08,00:47:00,2026-03-08T00:47:00+01:00,PARKING,"Triangle",274,434,0.3686635944700461,43.60923384,3.88184418
2026-03-08,00:47:00,2026-03-08T00:47:00+01:00,PARKING,"Pitot",403,590,0.3169491525423729,43.61224494,3.87019117
2026-03-08,00:47:00,2026-03-08T00:47:00+01:00,PARKING,"Circe",1138,1200,0.051666666666666666,43.60495377,3.9178495
2026-03-08,00:47:00,2026-03-08T00:47:00+01:00,PARKING,"Garcia Lorca",387,400,0.0325,43.59098509,3.8907158
2026-03-08,00:47:00,2026-03-08T00:47:00+01:00,PARKING,"Mosson",306,328,0.06707317073170732,43.61623716,3.81966554
2026-03-08,00:47:00,2026-03-08T00:47:00+01:00,PARKING,"Sabines",165,285,0.42105263157894735,43.58383263,3.8602246
2026-03-08,00:47:00,2026-03-08T00:47:00+01:00,PARKING,"Sablassou",276,379,0.2717678100263852,43.63419194,3.92229536
