date,heure,timestamp,type,nom,libres,total,taux_occupation,lat,lon
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,VILLE,VILLE,0,0,0.32874655991993995,,
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Antigone",149,239,0.37656903765690375,43.60871606,3.88881893
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Comedie",314,664,0.5271084337349398,43.60856092,3.87976196
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Corum",272,480,0.43333333333333335,43.61388821,3.88225773
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Europa",486,591,0.17766497461928935,43.60784971,3.89253074
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Foch",569,620,0.08225806451612903,43.61074912,3.87657084
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Gambetta",186,452,0.588495575221239,43.60695138,3.87137436
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Gare",452,656,0.31097560975609756,43.604024,3.87891
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Triangle",274,434,0.3686635944700461,43.60923384,3.88184418
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Pitot",403,590,0.3169491525423729,43.61224494,3.87019117
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Circe",1149,1200,0.0425,43.60495377,3.9178495
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Garcia Lorca",386,400,0.035,43.59098509,3.8907158
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Mosson",266,328,0.18902439024390244,43.61623716,3.81966554
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Sabines",199,285,0.3017543859649123,43.58383263,3.8602246
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Sablassou",371,379,0.021108179419525065,43.63419194,3.92229536
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Saint Jean Le Sec",239,285,0.16140350877192983,43.57082225,3.8379312
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Euromedecine",105,239,0.5606694560669456,43.63895359,3.82772365
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Occitanie",520,615,0.15447154471544716,43.63456232,3.84859796
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Vicarello",42,64,0.34375,43.63286,3.898411
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Gaumont EST",74,109,0.3211009174311927,43.604526,3.91529
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Gaumont OUEST",5,250,0.98,43.604824,3.914158
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Charles de Gaulle",168,260,0.35384615384615387,43.6285421,3.8977621
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Polygone",1013,1911,0.46991104133961276,43.607697,3.88515
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Arc de Triomphe",208,440,0.5272727272727272,43.61100267,3.8732007
2026-01-10,00:37:38,2026-01-10T00:37:38+01:00,PARKING,"Gaumont-Circe",199,500,0.602,43.60495377,3.9178495
2026-01-10,04:52:54,2026-01-10T04:52:54+01:00,VILLE,VILLE,0,0,0.30789758985906096,,
2026-01-10,04:52:54,2026-01-10T04:52:54+01:00,PARKING,"Antigone",150,239,0.3723849372384937,43.60871606,3.88881893
2026-01-10,04:52:54,2026-01-10T04:52:54+01:00,PARKING,"Comedie",442,664,0.33433734939759036,43.60856092,3.87976196
2026-01-10,04:52:54,2026-01-10T04:52:54+01:00,PARKING,"Corum",308,480,0.35833333333333334,43.61388821,3.88225773
2026-01-10,04:52:54,2026-01-10T04:52:54+01:00,PARKING,"Europa",486,591,0.17766497461928935,43.60784971,3.89253074
2026-01-10,04:52:54,2026-01-10T04:52:54+01:00,PARKING,"Foch",591,620,0.0467741935483871,43.61074912,3.87657084
2026-01-10,04:52:54,2026-01-10T04:52:54+01:00,PARKING,"Gambetta",198,452,0.5619469026548672,43.60695138,3.87137436
2026-01-10,04:52:54,2026-01-10T04:52:54+01:00,PARKING,"Gare",467,656,0.28810975609756095,43.604024,3.87891
2026-01-10,04:52:54,2026-01-10T04:52:54+01:00,PARKING,"Triangle",274,434,0.3686635944700461,43.60923384,3.88184418
2026-01-10,04:52:54,2026-01-10T04:52:54+01:00,PARKING,"Pitot",403,590,0.3169491525423729,43.61224494,3.87019117
