date,heure,timestamp,type,nom,velos_dispo,bornes_libres,total,taux_occupation_places,lat,lon
2026-01-11,00:34:23,2026-01-11T00:34:23+01:00,STATION,"Rue Jules Ferry - Gare Saint-Roch",1,11,12,0.08333333333333333,43.605366,3.881346
2026-01-11,00:34:23,2026-01-11T00:34:23+01:00,STATION,"Comédie",5,13,20,0.35,43.608148,3.878778
2026-01-11,00:34:23,2026-01-11T00:34:23+01:00,STATION,"Hôtel de Ville",11,5,16,0.6875,43.599088,3.894866
2026-01-11,00:34:23,2026-01-11T00:34:23+01:00,STATION,"Corum",3,9,12,0.25,43.613989,3.8816
2026-01-11,00:34:23,2026-01-11T00:34:23+01:00,STATION,"Place Albert 1er - St Charles",13,14,27,0.48148148148148145,43.616768,3.873375
2026-01-11,00:34:23,2026-01-11T00:34:23+01:00,STATION,"Foch",1,3,8,0.625,43.610989,3.873345
2026-01-11,00:34:23,2026-01-11T00:34:23+01:00,STATION,"Halles Castellane",0,12,12,0.0,43.609935,3.877208
2026-01-11,00:34:23,2026-01-11T00:34:23+01:00,STATION,"Observatoire",6,1,8,0.875,43.606301,3.87724
2026-01-11,00:34:23,2026-01-11T00:34:23+01:00,STATION,"Rondelet",3,13,16,0.1875,43.603038,3.875796
2026-01-11,00:34:23,2026-01-11T00:34:23+01:00,STATION,"Plan Cabanes",4,8,12,0.3333333333333333,43.608491,3.868389
2026-01-11,00:34:23,2026-01-11T00:34:23+01:00,STATION,"Boutonnet",5,7,12,0.4166666666666667,43.622629,3.868375
2026-01-11,00:34:23,2026-01-11T00:34:23+01:00,STATION,"Emile Combes",4,4,8,0.5,43.616742,3.87998
2026-01-11,00:34:23,2026-01-11T00:34:23+01:00,STATION,"Beaux-Arts",11,4,16,0.75,43.616698,3.884981
2026-01-11,00:34:23,2026-01-11T00:34:23+01:00,STATION,"Les Aubes",6,2,8,0.75,43.618692,3.893844
2026-01-11,00:34:23,2026-01-11T00:34:23+01:00,STATION,"Antigone centre",4,8,12,0.3333333333333333,43.607942,3.890634
