date,heure,timestamp,type,nom,libres,total,taux_occupation,lat,lon
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,VILLE,VILLE,0,0,0.34388949717847217,,
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Antigone",158,239,0.3389121338912134,43.60871606,3.88881893
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Comedie",426,666,0.36036036036036034,43.60856092,3.87976196
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Corum",286,480,0.4041666666666667,43.61388821,3.88225773
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Europa",503,591,0.14890016920473773,43.60784971,3.89253074
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Foch",411,500,0.178,43.61074912,3.87657084
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Gambetta",227,452,0.497787610619469,43.60695138,3.87137436
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Gare",428,656,0.3475609756097561,43.604024,3.87891
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Triangle",274,434,0.3686635944700461,43.60923384,3.88184418
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Pitot",403,590,0.3169491525423729,43.61224494,3.87019117
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Circe",1158,1200,0.035,43.60495377,3.9178495
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Garcia Lorca",385,400,0.0375,43.59098509,3.8907158
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Mosson",315,328,0.039634146341463415,43.61623716,3.81966554
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Sabines",266,285,0.06666666666666667,43.58383263,3.8602246
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Sablassou",211,379,0.44327176781002636,43.63419194,3.92229536
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Saint Jean Le Sec",176,285,0.3824561403508772,43.57082225,3.8379312
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Euromedecine",126,239,0.47280334728033474,43.63895359,3.82772365
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Occitanie",396,615,0.35609756097560974,43.63456232,3.84859796
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Vicarello",45,64,0.296875,43.63286,3.898411
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Gaumont EST",74,109,0.3211009174311927,43.604526,3.91529
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Gaumont OUEST",5,250,0.98,43.604824,3.914158
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Charles de Gaulle",130,260,0.5,43.6285421,3.8977621
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Polygone",1013,1911,0.46991104133961276,43.607697,3.88515
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Arc de Triomphe",175,440,0.6022727272727273,43.61100267,3.8732007
2026-04-30,00:34:26,2026-04-30T00:34:26+02:00,PARKING,"Gaumont-Circe",199,500,0.602,43.60495377,3.9178495
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,VILLE,VILLE,0,0,0.33799376737134673,,
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Antigone",158,239,0.3389121338912134,43.60871606,3.88881893
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Comedie",445,666,0.33183183183183185,43.60856092,3.87976196
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Corum",292,480,0.39166666666666666,43.61388821,3.88225773
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Europa",503,591,0.14890016920473773,43.60784971,3.89253074
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Foch",431,500,0.138,43.61074912,3.87657084
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Gambetta",227,452,0.497787610619469,43.60695138,3.87137436
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Gare",429,656,0.34603658536585363,43.604024,3.87891
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Triangle",274,434,0.3686635944700461,43.60923384,3.88184418
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Pitot",403,590,0.3169491525423729,43.61224494,3.87019117
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Circe",1169,1200,0.025833333333333333,43.60495377,3.9178495
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Garcia Lorca",385,400,0.0375,43.59098509,3.8907158
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Mosson",315,328,0.039634146341463415,43.61623716,3.81966554
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Sabines",268,285,0.05964912280701754,43.58383263,3.8602246
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Sablassou",212,379,0.44063324538258575,43.63419194,3.92229536
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Saint Jean Le Sec",176,285,0.3824561403508772,43.57082225,3.8379312
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Euromedecine",127,239,0.4686192468619247,43.63895359,3.82772365
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Occitanie",399,615,0.35121951219512193,43.63456232,3.84859796
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Vicarello",45,64,0.296875,43.63286,3.898411
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Gaumont EST",74,109,0.3211009174311927,43.604526,3.91529
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Gaumont OUEST",5,250,0.98,43.604824,3.914158
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Charles de Gaulle",130,260,0.5,43.6285421,3.8977621
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Polygone",1013,1911,0.46991104133961276,43.607697,3.88515
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Arc de Triomphe",181,440,0.5886363636363636,43.61100267,3.8732007
2026-04-30,01:34:25,2026-04-30T01:34:25+02:00,PARKING,"Gaumont-Circe",199,500,0.602,43.60495377,3.9178495
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,VILLE,VILLE,0,0,0.3356354754484966,,
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Antigone",158,239,0.3389121338912134,43.60871606,3.88881893
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Comedie",453,666,0.31981981981981983,43.60856092,3.87976196
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Corum",293,480,0.38958333333333334,43.61388821,3.88225773
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Europa",503,591,0.14890016920473773,43.60784971,3.89253074
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Foch",442,500,0.116,43.61074912,3.87657084
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Gambetta",232,452,0.48672566371681414,43.60695138,3.87137436
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Gare",429,656,0.34603658536585363,43.604024,3.87891
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Triangle",274,434,0.3686635944700461,43.60923384,3.88184418
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Pitot",403,590,0.3169491525423729,43.61224494,3.87019117
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Circe",1169,1200,0.025833333333333333,43.60495377,3.9178495
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Garcia Lorca",385,400,0.0375,43.59098509,3.8907158
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Mosson",315,328,0.039634146341463415,43.61623716,3.81966554
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Sabines",267,285,0.06315789473684211,43.58383263,3.8602246
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Sablassou",212,379,0.44063324538258575,43.63419194,3.92229536
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Saint Jean Le Sec",177,285,0.37894736842105264,43.57082225,3.8379312
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Euromedecine",127,239,0.4686192468619247,43.63895359,3.82772365
2026-04-30,03:22:27,2026-04-30T03:22:27+02:00,PARKING,"Occitanie",401,615,0.34796747967479674,43.63456232,3.84859796
