date,heure,timestamp,type,nom,libres,total,taux_occupation,lat,lon
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,VILLE,VILLE,0,0,0.3323507116988124,,
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Antigone",149,239,0.37656903765690375,43.60871606,3.88881893
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Comedie",443,666,0.33483483483483484,43.60856092,3.87976196
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Corum",270,480,0.4375,43.61388821,3.88225773
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Europa",504,591,0.14720812182741116,43.60784971,3.89253074
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Foch",463,500,0.074,43.61074912,3.87657084
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Gambetta",214,452,0.5265486725663717,43.60695138,3.87137436
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Gare",314,656,0.5213414634146342,43.604024,3.87891
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Triangle",274,434,0.3686635944700461,43.60923384,3.88184418
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Pitot",403,590,0.3169491525423729,43.61224494,3.87019117
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Circe",1100,1200,0.08333333333333333,43.60495377,3.9178495
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Garcia Lorca",392,400,0.02,43.59098509,3.8907158
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Mosson",310,328,0.054878048780487805,43.61623716,3.81966554
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Sabines",280,285,0.017543859649122806,43.58383263,3.8602246
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Sablassou",239,379,0.36939313984168864,43.63419194,3.92229536
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Saint Jean Le Sec",175,285,0.38596491228070173,43.57082225,3.8379312
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Euromedecine",239,239,0.0,43.63895359,3.82772365
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Occitanie",527,615,0.14308943089430895,43.63456232,3.84859796
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Vicarello",46,64,0.28125,43.63286,3.898411
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Gaumont EST",74,109,0.3211009174311927,43.604526,3.91529
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Gaumont OUEST",5,250,0.98,43.604824,3.914158
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Charles de Gaulle",131,260,0.49615384615384617,43.6285421,3.8977621
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Polygone",1013,1911,0.46991104133961276,43.607697,3.88515
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Arc de Triomphe",163,440,0.6295454545454545,43.61100267,3.8732007
2026-05-06,00:59:09,2026-05-06T00:59:09+02:00,PARKING,"Gaumont-Circe",199,500,0.602,43.60495377,3.9178495
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,VILLE,VILLE,0,0,0.3294870715067801,,
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Antigone",149,239,0.37656903765690375,43.60871606,3.88881893
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Comedie",450,666,0.32432432432432434,43.60856092,3.87976196
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Corum",272,480,0.43333333333333335,43.61388821,3.88225773
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Europa",504,591,0.14720812182741116,43.60784971,3.89253074
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Foch",470,500,0.06,43.61074912,3.87657084
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Gambetta",217,452,0.5199115044247787,43.60695138,3.87137436
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Gare",318,656,0.5152439024390244,43.604024,3.87891
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Triangle",274,434,0.3686635944700461,43.60923384,3.88184418
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Pitot",403,590,0.3169491525423729,43.61224494,3.87019117
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Circe",1104,1200,0.08,43.60495377,3.9178495
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Garcia Lorca",392,400,0.02,43.59098509,3.8907158
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Mosson",310,328,0.054878048780487805,43.61623716,3.81966554
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Sabines",280,285,0.017543859649122806,43.58383263,3.8602246
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Sablassou",239,379,0.36939313984168864,43.63419194,3.92229536
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Saint Jean Le Sec",175,285,0.38596491228070173,43.57082225,3.8379312
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Euromedecine",239,239,0.0,43.63895359,3.82772365
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Occitanie",529,615,0.13983739837398373,43.63456232,3.84859796
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Vicarello",46,64,0.28125,43.63286,3.898411
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Gaumont EST",74,109,0.3211009174311927,43.604526,3.91529
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Gaumont OUEST",5,250,0.98,43.604824,3.914158
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Charles de Gaulle",130,260,0.5,43.6285421,3.8977621
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Polygone",1013,1911,0.46991104133961276,43.607697,3.88515
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Arc de Triomphe",169,440,0.615909090909091,43.61100267,3.8732007
2026-05-06,01:51:08,2026-05-06T01:51:08+02:00,PARKING,"Gaumont-Circe",199,500,0.602,43.60495377,3.9178495
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,VILLE,VILLE,0,0,0.32780257727617285,,
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Antigone",148,239,0.3807531380753138,43.60871606,3.88881893
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Comedie",466,666,0.3003003003003003,43.60856092,3.87976196
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Corum",268,480,0.44166666666666665,43.61388821,3.88225773
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Europa",504,591,0.14720812182741116,43.60784971,3.89253074
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Foch",479,500,0.042,43.61074912,3.87657084
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Gambetta",217,452,0.5199115044247787,43.60695138,3.87137436
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Gare",320,656,0.5121951219512195,43.604024,3.87891
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Triangle",274,434,0.3686635944700461,43.60923384,3.88184418
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Pitot",403,590,0.3169491525423729,43.61224494,3.87019117
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Circe",1104,1200,0.08,43.60495377,3.9178495
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Garcia Lorca",392,400,0.02,43.59098509,3.8907158
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Mosson",309,328,0.057926829268292686,43.61623716,3.81966554
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Sabines",279,285,0.021052631578947368,43.58383263,3.8602246
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Sablassou",239,379,0.36939313984168864,43.63419194,3.92229536
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Saint Jean Le Sec",175,285,0.38596491228070173,43.57082225,3.8379312
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Euromedecine",239,239,0.0,43.63895359,3.82772365
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Occitanie",530,615,0.13821138211382114,43.63456232,3.84859796
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Vicarello",45,64,0.296875,43.63286,3.898411
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Gaumont EST",74,109,0.3211009174311927,43.604526,3.91529
2026-05-06,04:52:06,2026-05-06T04:52:06+02:00,PARKING,"Gaumont OUEST",5,250,0.98,43.604824,3.914158
